id,name,name_norm,uic,latitude,longitude,parent_station_id,country,time_zone,is_city,is_main_station,is_airport
20856,Africo Nuovo,Africo Nuovo,8311872.0,38.052704,16.143925,,IT,Europe/Rome,False,False,False
20857,Agrigento Bassa,Agrigento Bassa,8312213.0,37.319131,13.588031,29337.0,IT,Europe/Rome,False,False,False
20858,Mignanego,Mignanego,8304212.0,44.53923,8.93045,,IT,Europe/Rome,False,False,False
20859,Castel Bolognese- Riolo Terme,Castel Bolognese- Riolo Terme,8305056.0,44.325485,11.804041,,IT,Europe/Rome,False,False,False
20860,Dittaino,Dittaino,8312240.0,37.566154,14.457288,,IT,Europe/Rome,False,False,False
20861,Pontetto,Pontetto,8304710.0,44.377245,9.077001,,IT,Europe/Rome,False,False,False
20862,Fiumefreddo Bruzio,Fiumefreddo Bruzio,8311741.0,39.245501,16.058977,,IT,Europe/Rome,False,False,False
20863,Fontaniva,Fontaniva,8302534.0,45.634791,11.749027,,IT,Europe/Rome,False,False,False
20864,Falciano-Mondragone-Carinola,Falciano-Mondragone-Carinola,8309001.0,41.123428,13.97169,,IT,Europe/Rome,False,False,False
20865,Melano-Marischio,Melano-Marischio,8307065.0,43.345049,12.860075,,IT,Europe/Rome,False,False,False
20866,Napoli Campi Flegrei,Napoli Campi Flegrei,8309103.0,40.822362,14.19483,22184.0,IT,Europe/Rome,False,False,False
20867,Napoli Mergellina,Napoli Mergellina,8309105.0,40.831459,14.218759,22184.0,IT,Europe/Rome,False,False,False
20868,Pellezzano,Pellezzano,8309521.0,40.722303,14.770229,,IT,Europe/Rome,False,False,False
20869,Monfalcone,Monfalcone,8303310.0,45.807393,13.543238,,IT,Europe/Rome,False,False,False
20870,Casoria-Afragola,Casoria-Afragola,8309009.0,40.907732,14.298619,,IT,Europe/Rome,False,False,False
20871,Chiaravalle,Chiaravalle,8307201.0,43.595561,13.327712,,IT,Europe/Rome,False,False,False
20872,Chiavenna,Chiavenna,8301400.0,46.319778,9.405116,,IT,Europe/Rome,False,False,False
20873,Mozzecane,Mozzecane,8302332.0,45.306756,10.823632,,IT,Europe/Rome,False,False,False
20874,Pietrabissara,Pietrabissara,8304209.0,44.658059,8.922503,,IT,Europe/Rome,False,False,False
20875,Iglesias,Iglesias,8312950.0,39.310826,8.539203,,IT,Europe/Rome,False,False,False
20876,Imola,Imola,8305054.0,44.359365,11.718787,,IT,Europe/Rome,False,False,False
20877,Equi Terme,Equi Terme,8306226.0,44.170313,10.15301,,IT,Europe/Rome,False,False,False
20878,Nichelino,Nichelino,8300511.0,44.991307,7.642062,,IT,Europe/Rome,False,False,False
20879,Aielli,Aielli,8308529.0,42.0621,13.581154,,IT,Europe/Rome,False,False,False
20880,Oleggio,Oleggio,8300984.0,45.597917,8.63288,,IT,Europe/Rome,False,False,False
20881,Camucia-Cortona,Camucia-Cortona,8306921.0,43.261692,11.970889,,IT,Europe/Rome,False,False,False
20882,Cancello-Arnone,Cancello-Arnone,8309002.0,41.063416,14.029212,,IT,Europe/Rome,False,False,False
20883,Pontremoli,Pontremoli,8306163.0,44.372768,9.887765,,IT,Europe/Rome,False,False,False
20884,Acquamela,Acquamela,8309533.0,40.733431,14.772306,,IT,Europe/Rome,False,False,False
20885,Fondi-Sperlonga,Fondi-Sperlonga,8308606.0,41.337623,13.424913,,IT,Europe/Rome,False,False,False
20886,Marcianise,Marcianise,8309301.0,41.035703,14.287796,,IT,Europe/Rome,False,False,False
20887,Quiliano-Vado Ligure,Quiliano-Vado Ligure,8304527.0,44.279964,8.435477,,IT,Europe/Rome,False,False,False
20888,Framura,Framura,8304729.0,44.201901,9.555146,,IT,Europe/Rome,False,False,False
20889,Mombaldone-Roccaverano,Mombaldone-Roccaverano,8300873.0,44.569839,8.332622,,IT,Europe/Rome,False,False,False
20890,Orta-Miasino,Orta-Miasino,8300012.0,45.79585,8.421301,,IT,Europe/Rome,False,False,False
20891,Frascati,Frascati,8308751.0,41.806896,12.677909,,IT,Europe/Rome,False,False,False
20892,Ferrania,Ferrania,8304804.0,44.365658,8.3258,,IT,Europe/Rome,False,False,False
20893,Piombino Marittima,Piombino Marittima,8306775.0,42.924876,10.53124,,IT,Europe/Rome,False,False,False
20894,Policastro Bussentino,Policastro Bussentino,8311718.0,40.076787,15.528568,,IT,Europe/Rome,False,False,False
20895,Mileto,Mileto,8311790.0,38.57736,16.059912,,IT,Europe/Rome,False,False,False
20896,Minervino Murge,Minervino Murge,8311403.0,41.078294,16.070159,,IT,Europe/Rome,False,False,False
20897,La Giustiniana,La Giustiniana,8308330.0,41.985287,12.403307,,IT,Europe/Rome,False,False,False
20898,La Spezia Centrale,La Spezia Centrale,8306000.0,44.111685,9.813676,29240.0,IT,Europe/Rome,False,True,False
20899,Isola del Cantone,Isola del Cantone,8304210.0,44.645842,8.957346,,IT,Europe/Rome,False,False,False
20900,Rovato,Rovato,8301714.0,45.552099,10.001362,,IT,Europe/Rome,False,False,False
20901,Seregno,Seregno,8301318.0,45.644517,9.202122,,IT,Europe/Rome,False,False,False
20902,Pollenza,Pollenza,8307305.0,43.241062,13.367112,,IT,Europe/Rome,False,False,False
20903,Morolo,Morolo,8308660.0,41.666997,13.194582,,IT,Europe/Rome,False,False,False
20904,Cuzzago,Cuzzago,8301010.0,45.993757,8.372184,,IT,Europe/Rome,False,False,False
20905,Dego,Dego,8300877.0,44.448008,8.308369,,IT,Europe/Rome,False,False,False
20906,Cupone,Cupone,8308868.0,41.947991,13.404246,,IT,Europe/Rome,False,False,False
20907,Canegrate,Canegrate,8301034.0,45.569232,8.926603,,IT,Europe/Rome,False,False,False
20908,Bandito,Bandito,8300732.0,44.722089,7.819455,,IT,Europe/Rome,False,False,False
20909,Istrana,Istrana,8302539.0,45.676528,12.10277,,IT,Europe/Rome,False,False,False
20910,Montello-Gorlago,Montello-Gorlago,8301535.0,45.670397,9.807977,,IT,Europe/Rome,False,False,False
20911,Magliana,Magliana,8308404.0,41.834358,12.431011,,IT,Europe/Rome,False,False,False
20912,Potenza Picena-Montelupone,Potenza Picena-Montelupone,8307505.0,43.360313,13.697951,,IT,Europe/Rome,False,False,False
20913,Forgaria-Bagni Anduins,Forgaria-Bagni Anduins,8303054.0,46.201767,12.960512,,IT,Europe/Rome,False,False,False
20914,Caluso,Caluso,8300158.0,45.302972,7.902551,,IT,Europe/Rome,False,False,False
20915,Ronco Scrivia,Ronco Scrivia,8304211.0,44.614839,8.949049,,IT,Europe/Rome,False,False,False
20916,Priolo-Melilli,Priolo-Melilli,8312347.0,37.157828,15.197073,,IT,Europe/Rome,False,False,False
20917,Marcatobianco,Marcatobianco,8312230.0,37.714854,13.721736,,IT,Europe/Rome,False,False,False
20918,Gavorrano,Gavorrano,8306036.0,42.948041,10.933696,,IT,Europe/Rome,False,False,False
20919,Gela,Gela,8312407.0,37.072988,14.259255,,IT,Europe/Rome,False,False,False
20920,Romanore,Romanore,8302337.0,45.063571,10.751008,,IT,Europe/Rome,False,False,False
20921,Nuovo Salario,Nuovo Salario,8308223.0,41.955434,12.509838,,IT,Europe/Rome,False,False,False
20922,Gagliole,Gagliole,8307311.0,43.220234,13.074612,,IT,Europe/Rome,False,False,False
20923,Pizzo,Pizzo,8311753.0,38.72641,16.150406,,IT,Europe/Rome,False,False,False
20924,Castelletto Ticino,Castelletto Ticino,8301123.0,45.711037,8.638633,,IT,Europe/Rome,False,False,False
20925,Biella San Paolo,Biella San Paolo,8300070.0,45.557331,8.067584,,IT,Europe/Rome,False,False,False
20927,Ponte a Moriano,Ponte a Moriano,8306312.0,43.90843,10.534251,,IT,Europe/Rome,False,False,False
20928,Gallese-Bassanello,Gallese-Bassanello,8308113.0,42.379752,12.371961,,IT,Europe/Rome,False,False,False
20929,Larino,Larino,8309466.0,41.799318,14.91883,,IT,Europe/Rome,False,False,False
20930,Lavagna,Lavagna,8304723.0,44.305637,9.346363,,IT,Europe/Rome,False,False,False
20931,Monticelli d’Ongina,Monticelli d'Ongina,8301971.0,45.075599,9.948811,,IT,Europe/Rome,False,False,False
20932,Cismon del Grappa,Cismon del Grappa,8302500.0,45.919614,11.729331,,IT,Europe/Rome,False,False,False
20933,Canicatti,Canicatti,8312375.0,37.359924,13.855406,,IT,Europe/Rome,False,False,False
20934,Castro-Pofi-Vallecorsa,Castro-Pofi-Vallecorsa,8308665.0,41.532959,13.410773,,IT,Europe/Rome,False,False,False
20935,Laterina,Laterina,8306912.0,43.496482,11.660609,,IT,Europe/Rome,False,False,False
20936,Castagneto Carducci-Donoratico,Castagneto Carducci-Donoratico,8306029.0,43.168744,10.563781,,IT,Europe/Rome,False,False,False
20938,Fidene,Fidene,8308225.0,41.979183,12.508471,,IT,Europe/Rome,False,False,False
20939,Filattiera,Filattiera,8306165.0,44.331481,9.933538,,IT,Europe/Rome,False,False,False
20940,Manzano,Manzano,8303030.0,45.987995,13.375472,,IT,Europe/Rome,False,False,False
20941,Castel Lagopesole,Castel Lagopesole,8311212.0,40.787654,15.758063,,IT,Europe/Rome,False,False,False
20942,Genova Pegli,Genova Pegli,8304536.0,44.426236,8.816871,8450.0,IT,Europe/Rome,False,False,False
20943,Bonefro-Santa Croce,Bonefro-Santa Croce,8309464.0,41.710936,14.860346,,IT,Europe/Rome,False,False,False
20944,Chiusaforte,Chiusaforte,8303013.0,46.407126,13.304925,,IT,Europe/Rome,False,False,False
20945,Castelguelfo,Castelguelfo,8305012.0,44.836576,10.176822,,IT,Europe/Rome,False,False,False
20946,Campolieto-Monacilione,Campolieto-Monacilione,8309462.0,41.642537,14.765312,,IT,Europe/Rome,False,False,False
20947,Palazzo Reale-Orleans,Palazzo Reale-Orleans,8312130.0,38.108923,13.354069,,IT,Europe/Rome,False,False,False
20948,Sizzano,Sizzano,8300111.0,45.574123,8.436061,,IT,Europe/Rome,False,False,False
20949,Solofra,Solofra,8309516.0,40.834533,14.843905,,IT,Europe/Rome,False,False,False
20950,San Giovanni in Persiceto,San Giovanni in Persiceto,8305319.0,44.64364,11.189367,,IT,Europe/Rome,False,False,False
20951,Villanova d’Arda,Villanova d'Arda,8301962.0,45.029448,9.993326,,IT,Europe/Rome,False,False,False
20953,Santa Caterina dello Jonio,Santa Caterina dello Jonio,8311842.0,38.530508,16.571254,,IT,Europe/Rome,False,False,False
20954,Sevegliano,Sevegliano,8303151.0,45.887334,13.304871,,IT,Europe/Rome,False,False,False
20955,Villazzano,Villazzano,8302300.0,46.045966,11.139189,,IT,Europe/Rome,False,False,False
20956,Tremestieri,Tremestieri,8312303.0,38.138201,15.526995,,IT,Europe/Rome,False,False,False
20957,Vibo Valentia-Pizzo,Vibo Valentia-Pizzo,8311789.0,38.715191,16.139979,,IT,Europe/Rome,False,False,False
20958,Santo Stefano di Magra,Santo Stefano di Magra,8306170.0,44.155966,9.915335,,IT,Europe/Rome,False,False,False
20959,Sezzadio,Sezzadio,8300862.0,44.800079,8.549676,,IT,Europe/Rome,False,False,False
20960,Tusa,Tusa,8312022.0,38.007866,14.256774,,IT,Europe/Rome,False,False,False
20961,Santa Teresa di Riva,Santa Teresa di Riva,8312314.0,37.946281,15.367652,,IT,Europe/Rome,False,False,False
20962,San Severino Marche,San Severino Marche,8307303.0,43.229952,13.183642,,IT,Europe/Rome,False,False,False
20963,Sasso Marconi,Sasso Marconi,8305104.0,44.394972,11.254341,,IT,Europe/Rome,False,False,False
20964,Naturno/Naturns,Naturno/Naturns,8302211.0,46.645151,11.004225,,IT,Europe/Rome,False,False,False
20965,Volpiano,Volpiano,8300880.0,45.200648,7.779867,,IT,Europe/Rome,False,False,False
20966,Palmiro Togliatti,Palmiro Togliatti,8308509.0,41.903315,12.574218,,IT,Europe/Rome,False,False,False
20967,Rho-Fiera Milano,Rho-Fiera Milano,8301039.0,45.521131,9.08857,,IT,Europe/Rome,False,False,False
20968,San Bonifacio,San Bonifacio,8302440.0,45.402752,11.274441,,IT,Europe/Rome,False,False,False
20969,Tarvisio Boscoverde,Tarvisio Boscoverde,8303001.0,46.506358,13.607214,,IT,Europe/Rome,False,False,False
20970,Santa Maria a Vico,Santa Maria a Vico,8339020.0,41.028601,14.462816,,IT,Europe/Rome,False,False,False
20971,Sticciano,Sticciano,8306824.0,42.929739,11.11953,,IT,Europe/Rome,False,False,False
20972,Torricella (Perugia),Torricella (Perugia),8307011.0,43.158856,12.188168,,IT,Europe/Rome,False,False,False
20973,San Momme,San Momme,8305118.0,44.027861,10.914792,,IT,Europe/Rome,False,False,False
20974,San Vito dei Normanni,San Vito dei Normanni,8311135.0,40.650146,17.818417,,IT,Europe/Rome,False,False,False
20975,Cropani,Cropani,8311830.0,38.922141,16.813495,,IT,Europe/Rome,False,False,False
20976,Terrenove,Terrenove,8312108.0,37.748312,12.481189,,IT,Europe/Rome,False,False,False
20977,Prato Borgonuovo,Prato Borgonuovo,8306426.0,43.891432,11.075474,,IT,Europe/Rome,False,False,False
20978,Serravalle all’Adige,Serravalle all'Adige,8302048.0,45.808292,11.01495,,IT,Europe/Rome,False,False,False
20979,Savignano-Greci,Savignano-Greci,8309318.0,41.230697,15.167427,,IT,Europe/Rome,False,False,False
20980,Santa Maria Oliveto,Santa Maria Oliveto,8309059.0,41.521399,14.096272,,IT,Europe/Rome,False,False,False
20981,San Martino di Lupari,San Martino di Lupari,8302536.0,45.65587,11.857293,,IT,Europe/Rome,False,False,False
20982,Solopaca,Solopaca,8309307.0,41.210102,14.570965,,IT,Europe/Rome,False,False,False
20983,Signa,Signa,8306513.0,43.775498,11.095709,,IT,Europe/Rome,False,False,False
20984,Torrita di Siena,Torrita di Siena,8306854.0,43.17412,11.787815,,IT,Europe/Rome,False,False,False
20985,Bosconero,Bosconero,8300882.0,45.267761,7.76161,,IT,Europe/Rome,False,False,False
20986,Ruderi di Sibilla,Ruderi di Sibilla,8308819.0,41.385284,13.19949,,IT,Europe/Rome,False,False,False
20987,Sant’Elena-Este,Sant'Elena-Este,8305704.0,45.199362,11.712962,,IT,Europe/Rome,False,False,False
20988,Ansedonia,Ansedonia,8308023.0,42.4072829,11.2895444,,IT,Europe/Rome,False,False,False
20989,Anulù,Anulu,8342702.0,39.86386544773015,9.40627098083496,,IT,Europe/Rome,False,False,False
20990,Archi,Archi,8351008.0,42.090181533556986,14.381146430969238,,IT,Europe/Rome,False,False,False
20991,Asciano-Monte Oliveto Maggiore,Asciano-Monte Oliveto Maggiore,8306825.0,43.231666667,11.563333333,,IT,Europe/Rome,False,False,False
20992,Asola,Asola,8301847.0,45.2204,10.4025,,IT,Europe/Rome,False,False,False
20993,Bosco,Bosco,8329301.0,44.634681,10.6655834,,IT,Europe/Rome,False,False,False
20994,Arezzo Pescaiola,Arezzo Pescaiola,8334002.0,43.4631806,11.8583495,,IT,Europe/Rome,False,False,False
20995,Asso,Asso,8325046.0,45.8548067,9.2693226,,IT,Europe/Rome,False,False,False
20996,Bottidda,Bottidda,8342605.0,40.39061957433252,9.007415771484377,,IT,Europe/Rome,False,False,False
20997,Bovisio Masciago-Mombello,Bovisio Masciago-Mombello,8325016.0,45.612,9.14125,,IT,Europe/Rome,False,False,False
20998,Bozzolo,Bozzolo,8301920.0,45.1072,10.4728,,IT,Europe/Rome,False,False,False
20999,Bra,Bra,8300821.0,44.6937,7.84922,,IT,Europe/Rome,False,False,False
21000,Cercenasco,Cercenasco,8300541.0,44.8612913,7.5012695,,IT,Europe/Rome,False,False,False
21001,Auletta,Auletta,8309902.0,40.538037,15.4260997,,IT,Europe/Rome,False,False,False
21002,Arzergrande,Arzergrande,8327518.0,45.2753306,12.0400026,,IT,Europe/Rome,False,False,False
21003,Brenna-Alzate,Brenna-Alzate,8301452.0,45.7541,9.1833,,IT,Europe/Rome,False,False,False
21004,Breno,Breno,8326006.0,45.9592221,10.3054985,,IT,Europe/Rome,False,False,False
21005,Brescello-Viadana,Brescello-Viadana,8328314.0,44.8981,10.519,,IT,Europe/Rome,False,False,False
21006,Airuno,Airuno,8301515.0,45.7555,9.4222,,IT,Europe/Rome,False,False,False
21007,Alife,Alife,8352007.0,41.3237,14.3392,,IT,Europe/Rome,False,False,False
21008,Ancona Marittima,Ancona Marittima,8307116.0,43.6175,13.5073,22189.0,IT,Europe/Rome,False,False,False
21009,Andrano Castiglione,Andrano Castiglione,8341107.0,39.9794597,18.3398318,,IT,Europe/Rome,False,False,False
21010,Anela,Anela,8342607.0,40.44204804949624,9.056682586669922,,IT,Europe/Rome,False,False,False
21011,Bosco Redole,Bosco Redole,8309473.0,41.4593,14.5879,,IT,Europe/Rome,False,False,False
21012,Arcore,Arcore,8301510.0,45.6238,9.32292,,IT,Europe/Rome,False,False,False
21013,Ardara,Ardara,8312817.0,40.6321,8.81849,,IT,Europe/Rome,False,False,False
21014,Ardenno-Masino,Ardenno-Masino,8301427.0,46.1617,9.65042,,IT,Europe/Rome,False,False,False
21015,Bortigiadas,Bortigiadas,8343923.0,40.8919,9.05639,,IT,Europe/Rome,False,False,False
21016,Bosa Marina,Bosa Marina,8342502.0,40.2900509,8.4794525,,IT,Europe/Rome,False,False,False
21017,Anfiteatro,Anfiteatro,8352006.0,41.0860659,14.2448574,,IT,Europe/Rome,False,False,False
21018,Colosimi,Colosimi,8354214.0,39.1190633,16.3954772,,IT,Europe/Rome,False,False,False
21019,Comignago,Comignago,8300050.0,45.7143,8.56611,,IT,Europe/Rome,False,False,False
21020,Comitini,Comitini,8312212.0,37.4238,13.653,,IT,Europe/Rome,False,False,False
21021,Cappelle-Magliano,Cappelle-Magliano,8308525.0,42.0596,13.3724,,IT,Europe/Rome,False,False,False
21022,Consandolo,Consandolo,8327230.0,44.8297,11.7758,,IT,Europe/Rome,False,False,False
21023,Como Nord Camerlata,Como Nord Camerlata,8325432.0,45.7844993,9.079455,29244.0,IT,Europe/Rome,False,False,False
21024,Como Nord Lago,Como Nord Lago,8325435.0,45.8141057,9.0840647,29244.0,IT,Europe/Rome,False,False,False
21025,Bisuschio-Viggiù,Bisuschio-Viggiu,8301202.0,45.8707099,8.8875605,,IT,Europe/Rome,False,False,False
21026,Bitetto-Palo del Colle,Bitetto-Palo del Colle,8311501.0,41.0457,16.7438,,IT,Europe/Rome,False,False,False
21027,Boccia al Mauro,Boccia al Mauro,8309760.0,40.789348,14.500691,,IT,Europe/Rome,False,False,False
21028,Bollate Centro,Bollate Centro,8325112.0,45.543,9.12302,,IT,Europe/Rome,False,False,False
21029,Canzo,Canzo,8325045.0,45.8491,9.27034,,IT,Europe/Rome,False,False,False
21030,Candoglia-Ornavasso,Candoglia-Ornavasso,8301011.0,45.9776,8.41986,,IT,Europe/Rome,False,False,False
21031,Canelli,Canelli,8300832.0,44.7148,8.28854,,IT,Europe/Rome,False,False,False
21032,Barasso-Comerio,Barasso-Comerio,8325362.0,45.8353,8.75107,,IT,Europe/Rome,False,False,False
21033,Barbaresco,Barbaresco,8300826.0,44.7254469,8.0806959,,IT,Europe/Rome,False,False,False
21034,Barbusi,Barbusi,8312971.0,39.2133,8.50583,,IT,Europe/Rome,False,False,False
21035,Balzola Martinetta,Balzola Martinetta,8300313.0,45.18506167318007,8.435783386230469,,IT,Europe/Rome,False,False,False
21036,Bara,Bara,8342602.0,40.2818878,8.7305659,,IT,Europe/Rome,True,False,False
21037,Corteolona,Corteolona,8301865.0,45.1597,9.37551,,IT,Europe/Rome,False,False,False
21038,Barco F.C.,Barco F.C.,8329103.0,44.6904225,10.493069,,IT,Europe/Rome,False,False,False
21039,Bardonecchia Confine,Bardonecchia Confine,8300201.0,45.07646028749992,6.70989990234375,,IT,Europe/Rome,False,False,False
21040,Calitri-Pescopagano,Calitri-Pescopagano,8309620.0,40.8869,15.4232,,IT,Europe/Rome,False,False,False
21041,Bellano-Tartavalle Terme,Bellano-Tartavalle Terme,8301409.0,46.0395,9.30256,,IT,Europe/Rome,False,False,False
21042,Calusco,Calusco,8301503.0,45.6843,9.47076,,IT,Europe/Rome,False,False,False
21043,Calvisano,Calvisano,8301843.0,45.3466,10.3492,,IT,Europe/Rome,False,False,False
21044,Castelletto Busca,Castelletto Busca,8300720.0,44.47804384200705,7.444396018981934,,IT,Europe/Rome,False,False,False
21045,Castellina in Chianti-Monteriggioni,Castellina in Chianti-Monteriggioni,8306808.0,43.4087,11.2123,,IT,Europe/Rome,False,False,False
21046,Bibbiano,Bibbiano,8329104.0,44.6640627,10.4692262,,IT,Europe/Rome,False,False,False
21047,Colico,Colico,8301420.0,46.138,9.37529,,IT,Europe/Rome,False,False,False
21048,Bologna San Vitale,Bologna San Vitale,8327204.0,44.4961,11.3728,,IT,Europe/Rome,False,False,False
21049,Bologna Via Larga,Bologna Via Larga,8327297.0,44.4967,11.3925,,IT,Europe/Rome,False,False,False
21050,Bolognina,Bolognina,8305315.0,44.765277778,11.144166667,,IT,Europe/Rome,False,False,False
21051,Bolotana,Bolotana,8342515.0,40.3103635,8.9624703,,IT,Europe/Rome,False,False,False
21052,Bomba,Bomba,8351007.0,42.032974,14.347729,,IT,Europe/Rome,False,False,False
21053,Arosio,Arosio,8325034.0,45.7183,9.21014,,IT,Europe/Rome,False,False,False
21054,Artogne-Gianico,Artogne-Gianico,8326001.0,45.858694,10.1589169,,IT,Europe/Rome,False,False,False
21055,Ardenza,Ardenza,8306726.0,43.5187,10.3296,,IT,Europe/Rome,False,False,False
21056,Biella-Chiavazza,Biella-Chiavazza,8300970.0,45.5680974,8.0668666,,IT,Europe/Rome,False,False,False
21057,Binetto,Binetto,8354003.0,41.0238906,16.7031294,,IT,Europe/Rome,False,False,False
21058,Catanzaro Città,Catanzaro Citta,8354228.0,38.9132917,16.5844075,29342.0,IT,Europe/Rome,False,False,False
21059,Catanzaro Pratica,Catanzaro Pratica,8354300.0,38.9090716,16.5871781,29342.0,IT,Europe/Rome,False,False,False
21060,Cattolica-San Giovanni-Gabicce,Cattolica-San Giovanni-Gabicce,8307102.0,43.959903,12.745022,29252.0,IT,Europe/Rome,False,True,False
21061,Causo,Causo,8312202.0,,,,IT,Europe/Rome,False,False,False
21062,Cava Carbonara,Cava Carbonara,8300279.0,45.147022,9.0714445,,IT,Europe/Rome,False,False,False
21063,San Martino-Cava,San Martino-Cava,8301804.0,45.1449316,9.1153387,,IT,Europe/Rome,False,False,False
21064,Castellucchio,Castellucchio,8301923.0,45.1443,10.6475,,IT,Europe/Rome,False,False,False
21065,Castelluccio,Castelluccio,8309915.0,40.5808792,15.3490087,,IT,Europe/Rome,False,False,False
21066,Castelluccio Siculo,Castelluccio Siculo,8312354.0,37.3044922,15.1370951,,IT,Europe/Rome,False,False,False
21067,Castell’Alfero,Castell'Alfero,8300343.0,44.9842619,8.2221569,,IT,Europe/Rome,False,False,False
21068,Castiglione di Sicilia,Castiglione di Sicilia,8312362.0,37.8881,15.097,,IT,Europe/Rome,False,False,False
21069,Castiglione in Teverina,Castiglione in Teverina,8308205.0,42.6485897,12.2349639,,IT,Europe/Rome,False,False,False
21070,Cisternino Città,Cisternino Citta,8341030.0,40.7372598,17.426561,,IT,Europe/Rome,False,False,False
21071,Citerna Taro,Citerna Taro,8306154.0,44.6354,10.0328,,IT,Europe/Rome,False,False,False
21072,Cislago,Cislago,8325223.0,45.6611,8.97764,,IT,Europe/Rome,False,False,False
21073,Capece,Capece,8341033.0,40.5862378,17.5662536,,IT,Europe/Rome,False,False,False
21074,Cavarzere Centro,Cavarzere Centro,8327506.0,45.1361,12.0915,,IT,Europe/Rome,False,False,False
21075,Arzachena,Arzachena,8343940.0,41.081599,9.3724317,,IT,Europe/Rome,False,False,False
21076,Cavorà,Cavora,8354226.0,38.9541748,16.5555878,,IT,Europe/Rome,False,False,False
21077,Cavriago,Cavriago,8329102.0,44.69800255035985,10.530787110328674,,IT,Europe/Rome,False,False,False
21078,Cazzago San Martino,Cazzago San Martino,8326010.0,45.5764419,10.0275965,,IT,Europe/Rome,False,False,False
21079,Cà dell’Orbo,Ca dell'Orbo,8327210.0,44.5018491,11.4347842,,IT,Europe/Rome,False,False,False
21080,Cedegolo,Cedegolo,8326011.0,46.0723053,10.3500012,,IT,Europe/Rome,False,False,False
21081,Cannavà,Cannava,8354408.0,38.3871454,15.9498686,,IT,Europe/Rome,False,False,False
21082,Cannizzaro,Cannizzaro,8312330.0,37.547,15.1298,,IT,Europe/Rome,False,False,False
21083,Cantalupo,Cantalupo,8300841.0,44.8647,8.55114,,IT,Europe/Rome,False,False,False
21084,Apice-Sant’Arcangelo-Bonito,Apice-Sant'Arcangelo-Bonito,8309314.0,41.1409358,14.9185284,,IT,Europe/Rome,False,False,False
21085,Acerenza,Acerenza,8354026.0,40.7679386,15.925673,,IT,Europe/Rome,False,False,False
21086,Alberobello,Alberobello,8341012.0,40.7866322,17.2420899,,IT,Europe/Rome,False,False,False
21087,Albizzate-Solbiate Arno,Albizzate-Solbiate Arno,8301209.0,45.7233,8.80613,,IT,Europe/Rome,False,False,False
21088,Albuzzano,Albuzzano,8301863.0,45.1726,9.26165,,IT,Europe/Rome,False,False,False
21089,Alcamo,Alcamo,8312116.0,37.939166667,12.925833333,,IT,Europe/Rome,False,False,False
21090,Abas/Ales,Abas/Ales,8342306.0,39.77001973407519,8.813095092773438,,IT,Europe/Rome,False,False,False
21091,Cavagnolo-Brusasco,Cavagnolo-Brusasco,8300423.0,45.153333333,8.047222222,,IT,Europe/Rome,False,False,False
21092,Castronno,Castronno,8301208.0,45.7452,8.81053,,IT,Europe/Rome,False,False,False
21093,Castronovo di Sicilia,Castronovo di Sicilia,8312206.0,37.6812,13.6429,,IT,Europe/Rome,False,False,False
21094,Birori,Birori,8342601.0,40.26974,8.817858,,IT,Europe/Rome,False,False,False
21095,Colledimezzo,Colledimezzo,8351006.0,41.98604,14.372291,,IT,Europe/Rome,False,False,False
21096,Borgo,Borgo,8309526.0,40.845906,14.784207,,IT,Europe/Rome,False,False,False
21097,Capitello,Capitello,8311719.0,,,,IT,Europe/Rome,False,False,False
21098,Capo di Ponte,Capo di Ponte,8326008.0,46.031083,10.34631,,IT,Europe/Rome,False,False,False
21099,Celle Ligure,Celle Ligure,8304530.0,44.3423,8.5428,,IT,Europe/Rome,False,False,False
21100,Celsita,Celsita,8354212.0,39.1228849,16.3507428,,IT,Europe/Rome,False,False,False
21101,Cagnano Varano,Cagnano Varano,8337004.0,41.8253244,15.7697466,,IT,Europe/Rome,False,False,False
21102,Caiazzo,Caiazzo,8352009.0,41.1797879,14.3636392,,IT,Europe/Rome,False,False,False
21103,Cala Sabina,Cala Sabina,8312851.0,41.0107594,9.5877259,,IT,Europe/Rome,False,False,False
21104,Busca,Busca,8300704.0,44.520277778,7.481666667,,IT,Europe/Rome,False,False,False
21105,Calamandrana,Calamandrana,8300833.0,44.739,8.33162,,IT,Europe/Rome,False,False,False
21106,Calangianus,Calangianus,8343403.0,40.9264085,9.1900247,,IT,Europe/Rome,False,False,False
21107,Calavorno,Calavorno,8306307.0,44.0199,10.5321,,IT,Europe/Rome,False,False,False
21108,Chignolo Po,Chignolo Po,8301868.0,45.1609,9.49427,,IT,Europe/Rome,False,False,False
21109,Chirialza,Chirialza,8312899.0,40.830555556,9.366944444,,IT,Europe/Rome,False,False,False
21110,Chiuduno,Chiuduno,8301536.0,45.6505,9.84695,,IT,Europe/Rome,False,False,False
21111,Chiuro,Chiuro,8301435.0,46.1645,9.99207,,IT,Europe/Rome,False,False,False
21112,Cannara,Cannara,8307009.0,42.994742,12.579363,,IT,Europe/Rome,False,False,False
21113,Camaro,Camaro,8312052.0,38.18871421897075,15.52795171737671,,IT,Europe/Rome,False,False,False
21114,Cambiano,Cambiano,8306827.0,43.630833333,10.958888889,,IT,Europe/Rome,False,False,False
21115,Camigliatello Silano,Camigliatello Silano,8354239.0,39.3399938,16.4466354,,IT,Europe/Rome,False,False,False
